name,,count
Russia,183221,74380224.5
Russia,26690,74380224.5
Russia,62027,74380224.5
Russia,23315.5,74380224.5
Russia,84107,74380224.5
Russia,117971,74380224.5
Russia,52232.5,74380224.5
Russia,210363,74380224.5
Russia,121213.5,74380224.5
Russia,10,74380224.5
Russia,2985,74380224.5
Russia,20361,74380224.5
Russia,10,74380224.5
Russia,58192,74380224.5
Russia,47650.5,74380224.5
Russia,7060.5,74380224.5
Russia,20506.5,74380224.5
Russia,10938.5,74380224.5
Russia,21136,74380224.5
Russia,60798,74380224.5
Russia,8708.5,74380224.5
Russia,31580,74380224.5
Russia,209796.5,74380224.5
Russia,10471.5,74380224.5
Russia,22477.5,74380224.5
Russia,76218,74380224.5
Russia,40883,74380224.5
Russia,9567,74380224.5
Russia,8831.5,74380224.5
Russia,27651,74380224.5
Russia,21902,74380224.5
Russia,31878.5,74380224.5
Russia,72495.5,74380224.5
Russia,24672,74380224.5
Russia,41344.5,74380224.5
Russia,4836,74380224.5
Russia,15094.5,74380224.5
Russia,5861,74380224.5
Russia,32093.5,74380224.5
Russia,26758.5,74380224.5
Russia,29888.5,74380224.5
Russia,24182,74380224.5
Russia,61451.5,74380224.5
Russia,97259,74380224.5
Russia,75800,74380224.5
Russia,10,74380224.5
Russia,10,74380224.5
Russia,6759,74380224.5
Russia,27291,74380224.5
Russia,166,74380224.5
Russia,8199.5,74380224.5
Russia,15670,74380224.5
Russia,4948,74380224.5
Russia,12370,74380224.5
Russia,17424.5,74380224.5
Russia,52790.5,74380224.5
Russia,10,74380224.5
Russia,6262,74380224.5
Russia,10,74380224.5
Russia,35968,74380224.5
Russia,0,74380224.5
Russia,885,74380224.5
Russia,10359,74380224.5
Russia,20498.5,74380224.5
Russia,11491,74380224.5
Russia,146,74380224.5
Russia,69057,74380224.5
Russia,10,74380224.5
Russia,11979.5,74380224.5
Russia,17801,74380224.5
Russia,44861,74380224.5
Russia,10,74380224.5
Russia,0,74380224.5
Russia,1517,74380224.5
Russia,8065.5,74380224.5
Russia,6341,74380224.5
Russia,3843,74380224.5
Russia,9743.5,74380224.5
Russia,10,74380224.5
Russia,10,74380224.5
Russia,10,74380224.5
Russia,10,74380224.5
Russia,10,74380224.5
Russia,45901.5,74380224.5
Russia,19264.5,74380224.5
Russia,14191,74380224.5
Russia,7485.5,74380224.5
Russia,10,74380224.5
Russia,10,74380224.5
Russia,10,74380224.5
Russia,2422,74380224.5
Russia,3304,74380224.5
Russia,15555,74380224.5
Russia,4571.5,74380224.5
Russia,11791.5,74380224.5
Russia,16754.5,74380224.5
Russia,32009.5,74380224.5
Russia,59911.5,74380224.5
Russia,50382,74380224.5
Russia,61159,74380224.5
Russia,18716.5,74380224.5
Russia,10,74380224.5
Russia,10,74380224.5
Russia,10,74380224.5
Russia,400,74380224.5
Russia,27876,74380224.5
Russia,1050,74380224.5
Russia,4837,74380224.5
Russia,6128,74380224.5
Russia,20,74380224.5
Russia,218717,74380224.5
Russia,93243,74380224.5
Russia,12165,74380224.5
Russia,13829,74380224.5
Russia,10,74380224.5
Russia,10,74380224.5
Russia,182077.5,74380224.5
Russia,398742,74380224.5
Russia,479155.5,74380224.5
Russia,296207.5,74380224.5
Russia,220040,74380224.5
Russia,329399.5,74380224.5
Russia,10,74380224.5
Russia,300,74380224.5
Russia,1790,74380224.5
Russia,32427,74380224.5
Russia,10,74380224.5
Russia,5981,74380224.5
Russia,47357.5,74380224.5
Russia,26723,74380224.5
Russia,110572,74380224.5
Russia,230524.5,74380224.5
Russia,96396.5,74380224.5
Russia,91831,74380224.5
Russia,444027.5,74380224.5
Russia,159353,74380224.5
Russia,172821.5,74380224.5
Russia,9545,74380224.5
Russia,46238.5,74380224.5
Russia,48114,74380224.5
Russia,136385,74380224.5
Russia,10,74380224.5
Russia,24130.5,74380224.5
Russia,87877.5,74380224.5
Russia,159133,74380224.5
Russia,57392.5,74380224.5
Russia,242547,74380224.5
Russia,526470,74380224.5
Russia,5444,74380224.5
Russia,229731,74380224.5
Russia,745,74380224.5
Russia,44975,74380224.5
Russia,85012,74380224.5
Russia,14920.5,74380224.5
Russia,51686.5,74380224.5
Russia,46781,74380224.5
Russia,48407,74380224.5
Russia,41024.5,74380224.5
Russia,25388,74380224.5
Russia,15933,74380224.5
Russia,10,74380224.5
Russia,94420.5,74380224.5
Russia,112541.5,74380224.5
Russia,15407.5,74380224.5
Russia,65629,74380224.5
Russia,4774,74380224.5
Russia,100,74380224.5
Russia,10,74380224.5
Russia,10,74380224.5
Russia,22913,74380224.5
Russia,3732,74380224.5
Russia,4184,74380224.5
Russia,4676,74380224.5
Russia,25800,74380224.5
Russia,12368,74380224.5
Russia,62318.5,74380224.5
Russia,26999,74380224.5
Russia,8070.5,74380224.5
Russia,16574.5,74380224.5
Russia,6485.5,74380224.5
Russia,33187,74380224.5
Russia,5281.5,74380224.5
Russia,10636.5,74380224.5
Russia,52308,74380224.5
Russia,29653,74380224.5
Russia,6540.5,74380224.5
Russia,153235.5,74380224.5
Russia,140673.5,74380224.5
Russia,39241.5,74380224.5
Russia,-99,74380224.5
Russia,1388,74380224.5
Russia,3707,74380224.5
Russia,3459,74380224.5
Russia,3627,74380224.5
Russia,1516,74380224.5
Russia,10,74380224.5
Russia,6796,74380224.5
Russia,3062,74380224.5
Russia,33364,74380224.5
Russia,5137,74380224.5
Russia,10,74380224.5
Russia,5543.5,74380224.5
Russia,4633,74380224.5
Russia,10,74380224.5
Russia,1920,74380224.5
Russia,943,74380224.5
Russia,10,74380224.5
Russia,10,74380224.5
Russia,4716,74380224.5
Russia,10,74380224.5
Russia,15266,74380224.5
Russia,75022.5,74380224.5
Russia,10,74380224.5
Russia,3615,74380224.5
Russia,1305,74380224.5
Russia,264374,74380224.5
Russia,1286,74380224.5
Russia,27113,74380224.5
Russia,27882,74380224.5
Russia,2024,74380224.5
Russia,12993,74380224.5
Russia,4201,74380224.5
Russia,7367,74380224.5
Russia,10098,74380224.5
Russia,9263.5,74380224.5
Russia,33165.5,74380224.5
Russia,10,74380224.5
Russia,67386,74380224.5
Russia,1089,74380224.5
Russia,4939,74380224.5
Russia,1746.5,74380224.5
Russia,776,74380224.5
Russia,72614.5,74380224.5
Russia,97917,74380224.5
Russia,31952,74380224.5
Russia,10,74380224.5
Russia,2460.5,74380224.5
Russia,25729,74380224.5
Russia,59529.5,74380224.5
Russia,20447.5,74380224.5
Russia,417527,74380224.5
Russia,256955.5,74380224.5
Russia,32939.5,74380224.5
Russia,502144,74380224.5
Russia,329376,74380224.5
Russia,122434.5,74380224.5
Russia,328004.5,74380224.5
Russia,229927,74380224.5
Russia,314336,74380224.5
Russia,33903,74380224.5
Russia,176285,74380224.5
Russia,282,74380224.5
Russia,19849.5,74380224.5
Russia,12410.5,74380224.5
Russia,42913.5,74380224.5
Russia,45957,74380224.5
Russia,127236,74380224.5
Russia,611230,74380224.5
Russia,38179,74380224.5
Russia,99728,74380224.5
Russia,20625.5,74380224.5
Russia,153305,74380224.5
Russia,290333,74380224.5
Russia,350795.5,74380224.5
Russia,3367,74380224.5
Russia,403226.5,74380224.5
Russia,189979.5,74380224.5
Russia,426510,74380224.5
Russia,311954.5,74380224.5
Russia,248350.5,74380224.5
Russia,382043,74380224.5
Russia,251692,74380224.5
Russia,571154,74380224.5
Russia,1032567,74380224.5
Russia,326639,74380224.5
Russia,601191.5,74380224.5
Russia,491943,74380224.5
Russia,502373,74380224.5
Russia,569734.5,74380224.5
Russia,308724.5,74380224.5
Russia,1018802,74380224.5
Russia,71261.5,74380224.5
Russia,457410,74380224.5
Russia,374343.5,74380224.5
Russia,493363.5,74380224.5
Russia,530820.5,74380224.5
Russia,814586.5,74380224.5
Russia,571553.5,74380224.5
Russia,1089201.5,74380224.5
Russia,460952,74380224.5
Russia,530325.5,74380224.5
Russia,470684.5,74380224.5
Russia,221237.5,74380224.5
Russia,68812,74380224.5
Russia,231719,74380224.5
Russia,161377,74380224.5
Russia,153336.5,74380224.5
Russia,3205,74380224.5
Russia,106310.5,74380224.5
Russia,354127,74380224.5
Russia,206711,74380224.5
Russia,1934.5,74380224.5
Russia,8123,74380224.5
Russia,0,74380224.5
Russia,4266,74380224.5
Russia,2506,74380224.5
Russia,9148,74380224.5
Russia,24641.5,74380224.5
Russia,18571.5,74380224.5
Russia,30535.5,74380224.5
Russia,3237,74380224.5
Russia,5570,74380224.5
Russia,562705.5,74380224.5
Russia,25461,74380224.5
Russia,174685,74380224.5
Russia,471950,74380224.5
Russia,10332,74380224.5
Russia,271758,74380224.5
Russia,295186.5,74380224.5
Russia,1246463,74380224.5
Russia,801827.5,74380224.5
Russia,969378,74380224.5
Russia,1270488,74380224.5
Russia,996595,74380224.5
Russia,1013635,74380224.5
Russia,353351.5,74380224.5
Russia,569711,74380224.5
Russia,1213100.5,74380224.5
Russia,133905,74380224.5
Russia,572325,74380224.5
Russia,613605,74380224.5
Russia,1113,74380224.5
Russia,293153.5,74380224.5
Russia,586617,74380224.5
Russia,395.5,74380224.5
Russia,220813,74380224.5
Russia,5700,74380224.5
Russia,91221.5,74380224.5
Russia,924154,74380224.5
Russia,3671,74380224.5
Russia,182270.5,74380224.5
Russia,4023106,74380224.5
Russia,10452000,74380224.5
Rwanda,15000,1562517.5
Rwanda,48024,1562517.5
Rwanda,46240,1562517.5
Rwanda,225209,1562517.5
Rwanda,87613,1562517.5
Rwanda,77000,1562517.5
Rwanda,83623,1562517.5
Rwanda,19900,1562517.5
Rwanda,70593,1562517.5
Rwanda,86685,1562517.5
Rwanda,802630.5,1562517.5
Saint Kitts and Nevis,18693.5,18693.5
Saint Lucia,24298.5,24298.5
Saint Vincent and the Grenadines,37001.5,37001.5
Samoa,49812,49812
San Marino,29289.5,29289.5
Sao Tome and Principe,1156,73348.5
Sao Tome and Principe,72192.5,73348.5
Saudi Arabia,7500,16820282
Saudi Arabia,128332,16820282
Saudi Arabia,233875.5,16820282
Saudi Arabia,22583,16820282
Saudi Arabia,85059.5,16820282
Saudi Arabia,594065,16820282
Saudi Arabia,314091,16820282
Saudi Arabia,8712,16820282
Saudi Arabia,594605,16820282
Saudi Arabia,294682,16820282
Saudi Arabia,233575.5,16820282
Saudi Arabia,54373,16820282
Saudi Arabia,394958.5,16820282
Saudi Arabia,385257,16820282
Saudi Arabia,185278,16820282
Saudi Arabia,64755,16820282
Saudi Arabia,298428,16820282
Saudi Arabia,1411656,16820282
Saudi Arabia,249194,16820282
Saudi Arabia,235237,16820282
Saudi Arabia,157,16820282
Saudi Arabia,518694.5,16820282
Saudi Arabia,34936.5,16820282
Saudi Arabia,207802.5,16820282
Saudi Arabia,100397,16820282
Saudi Arabia,20858.5,16820282
Saudi Arabia,1010000,16820282
Saudi Arabia,501703.5,16820282
Saudi Arabia,2939723,16820282
Saudi Arabia,1354312,16820282
Saudi Arabia,4335480.5,16820282
Senegal,24243,3737082
Senegal,148024,3737082
Senegal,85075,3737082
Senegal,293001,3737082
Senegal,64038,3737082
Senegal,89212,3737082
Senegal,18074,3737082
Senegal,175747,3737082
Senegal,277812,3737082
Senegal,21656,3737082
Senegal,2540200,3737082
Serbia,96704,2007297
Serbia,159335,2007297
Serbia,64053,2007297
Serbia,137332.5,2007297
Serbia,230444,2007297
Serbia,220428.5,2007297
Serbia,1099000,2007297
Seychelles,28228.5,28228.5
Sierra Leone,83116,853416.5
Sierra Leone,45307.5,853416.5
Sierra Leone,133918.5,853416.5
Sierra Leone,170690.5,853416.5
Sierra Leone,420384,853416.5
Singapore,4236614.5,4236614.5
Slovakia,80784,961181.5
Slovakia,60919,961181.5
Slovakia,38276.5,961181.5
Slovakia,86805,961181.5
Slovakia,210316.5,961181.5
Slovakia,85368.5,961181.5
Slovakia,398712,961181.5
Slovenia,101642,386603
Slovenia,284961,386603
Solomon Islands,6154,73020
Solomon Islands,553,73020
Solomon Islands,66313,73020
Somalia,1639,1871353
Somalia,12652,1871353
Somalia,1490,1871353
Somalia,447,1871353
Somalia,29529.5,1871353
Somalia,33820,1871353
Somalia,44480.5,1871353
Somalia,5205.5,1871353
Somalia,86654,1871353
Somalia,176,1871353
Somalia,1341,1871353
Somalia,513,1871353
Somalia,3096,1871353
Somalia,128830,1871353
Somalia,1958,1871353
Somalia,548,1871353
Somalia,59177.5,1871353
Somalia,46969,1871353
Somalia,13753,1871353
Somalia,57350.5,1871353
Somalia,9636.5,1871353
Somalia,2568,1871353
Somalia,156923.5,1871353
Somalia,184901.5,1871353
Somalia,987694,1871353
Somaliland,60100,966549.5
Somaliland,165000,966549.5
Somaliland,67664,966549.5
Somaliland,102931.5,966549.5
Somaliland,30000,966549.5
Somaliland,178407,966549.5
Somaliland,362447,966549.5
South Africa,25573,18504015.5
South Africa,7491,18504015.5
South Africa,4220,18504015.5
South Africa,5785,18504015.5
South Africa,7640.5,18504015.5
South Africa,9549.5,18504015.5
South Africa,33887,18504015.5
South Africa,8954,18504015.5
South Africa,16274.5,18504015.5
South Africa,159791.5,18504015.5
South Africa,8453,18504015.5
South Africa,28070.5,18504015.5
South Africa,81222,18504015.5
South Africa,10662.5,18504015.5
South Africa,103741.5,18504015.5
South Africa,6190,18504015.5
South Africa,66373,18504015.5
South Africa,211238.5,18504015.5
South Africa,25394.5,18504015.5
South Africa,184839,18504015.5
South Africa,10333.5,18504015.5
South Africa,124248,18504015.5
South Africa,96184.5,18504015.5
South Africa,46057,18504015.5
South Africa,16852.5,18504015.5
South Africa,42099.5,18504015.5
South Africa,13167,18504015.5
South Africa,47375,18504015.5
South Africa,37325.5,18504015.5
South Africa,564,18504015.5
South Africa,32898,18504015.5
South Africa,217839,18504015.5
South Africa,9377,18504015.5
South Africa,70315.5,18504015.5
South Africa,5939,18504015.5
South Africa,26423,18504015.5
South Africa,96274.5,18504015.5
South Africa,1795672,18504015.5
South Africa,774340.5,18504015.5
South Africa,18669.5,18504015.5
South Africa,1476,18504015.5
South Africa,153676.5,18504015.5
South Africa,62353,18504015.5
South Africa,3331,18504015.5
South Africa,37469,18504015.5
South Africa,16743,18504015.5
South Africa,31589,18504015.5
South Africa,145020,18504015.5
South Africa,90591,18504015.5
South Africa,163362.5,18504015.5
South Africa,88413.5,18504015.5
South Africa,171897,18504015.5
South Africa,156876.5,18504015.5
South Africa,11848,18504015.5
South Africa,108364.5,18504015.5
South Africa,620898,18504015.5
South Africa,108217.5,18504015.5
South Africa,32958.5,18504015.5
South Africa,149142,18504015.5
South Africa,6623.5,18504015.5
South Africa,62086,18504015.5
South Africa,109200,18504015.5
South Africa,143915,18504015.5
South Africa,279011.5,18504015.5
South Africa,338627,18504015.5
South Africa,10964,18504015.5
South Africa,459866.5,18504015.5
South Africa,1338000,18504015.5
South Africa,830527,18504015.5
South Africa,2729000,18504015.5
South Africa,2730734.5,18504015.5
South Africa,2823929,18504015.5
South Georgia and the Islands,99,99
South Korea,10077,32063779
South Korea,719420.5,32063779
South Korea,240898,32063779
South Korea,218127.5,32063779
South Korea,695110.5,32063779
South Korea,261545,32063779
South Korea,148852.5,32063779
South Korea,1081499,32063779
South Korea,302142,32063779
South Korea,123920.5,32063779
South Korea,361258,32063779
South Korea,173797,32063779
South Korea,85430,32063779
South Korea,679948.5,32063779
South Korea,243743,32063779
South Korea,264210,32063779
South Korea,866000,32063779
South Korea,986967.5,32063779
South Korea,903000,32063779
South Korea,1078000,32063779
South Korea,435266,32063779
South Korea,1011932.5,32063779
South Korea,2460000,32063779
South Korea,2550000,32063779
South Korea,1458165,32063779
South Korea,1428469,32063779
South Korea,3480000,32063779
South Korea,9796000,32063779
South Sudan,7653,669429
South Sudan,7757.5,669429
South Sudan,112691,669429
South Sudan,6407,669429
South Sudan,1741,669429
South Sudan,44318.5,669429
South Sudan,5021,669429
South Sudan,42725,669429
South Sudan,17772.5,669429
South Sudan,24420.5,669429
South Sudan,26782,669429
South Sudan,242,669429
South Sudan,111975,669429
South Sudan,160765,669429
South Sudan,99158,669429
Spain,52423,17027226
Spain,153069.5,17027226
Spain,49549.5,17027226
Spain,106687.5,17027226
Spain,135014,17027226
Spain,149826,17027226
Spain,303712,17027226
Spain,199109.5,17027226
Spain,152032.5,17027226
Spain,539381.5,17027226
Spain,92909,17027226
Spain,119732,17027226
Spain,127597,17027226
Spain,53878.5,17027226
Spain,51906.5,17027226
Spain,196025.5,17027226
Spain,160456.5,17027226
Spain,150251,17027226
Spain,107957.5,17027226
Spain,56541.5,17027226
Spain,166276.5,17027226
Spain,223524.5,17027226
Spain,87721,17027226
Spain,115638.5,17027226
Spain,123918.5,17027226
Spain,270498,17027226
Spain,296345,17027226
Spain,176360,17027226
Spain,47182.5,17027226
Spain,153932.5,17027226
Spain,313269,17027226
Spain,368322.5,17027226
Spain,78674,17027226
Spain,306614.5,17027226
Spain,113095,17027226
Spain,233855.5,17027226
Spain,299373.5,17027226
Spain,107384,17027226
Spain,319951,17027226
Spain,548955.5,17027226
Spain,279125.5,17027226
Spain,300512,17027226
Spain,335848.5,17027226
Spain,614369.5,17027226
Spain,364718,17027226
Spain,957533,17027226
Spain,806652,17027226
Spain,3250797.5,17027226
Spain,2808718.5,17027226
Sri Lanka,108420,1475517.5
Sri Lanka,45661,1475517.5
Sri Lanka,47832,1475517.5
Sri Lanka,107982,1475517.5
Sri Lanka,64358.5,1475517.5
Sri Lanka,68244,1475517.5
Sri Lanka,44908.5,1475517.5
Sri Lanka,188595,1475517.5
Sri Lanka,96298,1475517.5
Sri Lanka,89622.5,1475517.5
Sri Lanka,169069,1475517.5
Sri Lanka,111701,1475517.5
Sri Lanka,115826,1475517.5
Sri Lanka,217000,1475517.5
Sudan,114030,9614972
Sudan,17409,9614972
Sudan,140062,9614972
Sudan,120089.5,9614972
Sudan,35975.5,9614972
Sudan,3928,9614972
Sudan,54825.5,9614972
Sudan,35999.5,9614972
Sudan,84623.5,9614972
Sudan,17344,9614972
Sudan,47726,9614972
Sudan,308540.5,9614972
Sudan,201282,9614972
Sudan,94398.5,9614972
Sudan,138271,9614972
Sudan,17121,9614972
Sudan,7405,9614972
Sudan,274463,9614972
Sudan,103308,9614972
Sudan,220906,9614972
Sudan,132298.5,9614972
Sudan,19700,9614972
Sudan,161145.5,9614972
Sudan,2289428.5,9614972
Sudan,331367.5,9614972
Sudan,489725,9614972
Sudan,392373,9614972
Sudan,26404,9614972
Sudan,370499,9614972
Sudan,3364323.5,9614972
Suriname,2105,307088.5
Suriname,3216,307088.5
Suriname,3639,307088.5
Suriname,7420,307088.5
Suriname,4935,307088.5
Suriname,14567.5,307088.5
Suriname,6170,307088.5
Suriname,1468,307088.5
Suriname,24605,307088.5
Suriname,238963,307088.5
Svalbard and Jan Mayen Islands,1232,1232
Swaziland,5750,219229.5
Swaziland,6152,219229.5
Swaziland,110537,219229.5
Swaziland,2748,219229.5
Swaziland,3695,219229.5
Swaziland,7169.5,219229.5
Swaziland,83178,219229.5
Sweden,36477,3669364.5
Sweden,27582,3669364.5
Sweden,17016,3669364.5
Sweden,35212,3669364.5
Sweden,14891,3669364.5
Sweden,21835,3669364.5
Sweden,38974.5,3669364.5
Sweden,100186.5,3669364.5
Sweden,12771.5,3669364.5
Sweden,68235.5,3669364.5
Sweden,34884,3669364.5
Sweden,53067.5,3669364.5
Sweden,95932,3669364.5
Sweden,85771,3669364.5
Sweden,55433,3669364.5
Sweden,66703.5,3669364.5
Sweden,31075,3669364.5
Sweden,22281.5,3669364.5
Sweden,44532.5,3669364.5
Sweden,64115.5,3669364.5
Sweden,26763.5,3669364.5
Sweden,91164.5,3669364.5
Sweden,86491,3669364.5
Sweden,26406,3669364.5
Sweden,94111.5,3669364.5
Sweden,44559,3669364.5
Sweden,13302,3669364.5
